Name, Release, LOC, #Comments, #Revisions, #Auth, #Fix, LOC touched, LOC added, MAX LOC added, AVG LOC added, churn, MAX churn, AVG churn, Buggy
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,1,205,51,4,2,0,219,212,204,53,205,204,51,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,1,50,17,2,2,0,56,53,50,26,50,50,25,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,1,185,40,5,3,0,229,207,184,41,185,184,37,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,1,61,49,3,3,0,71,66,61,22,61,61,20,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,1,157,62,8,3,0,263,210,167,26,181,167,22,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,1,81,47,4,3,0,103,92,80,23,81,80,20,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,1,84,31,3,2,0,182,133,83,44,84,83,28,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1,762,225,12,3,0,2162,1462,547,121,770,547,64,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,1,248,68,7,3,0,328,288,198,41,252,198,36,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,1,169,48,9,3,0,295,232,140,25,171,140,19,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,1,196,51,6,3,0,252,224,178,37,196,178,32,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,1,67,17,4,3,0,85,76,67,19,67,67,16,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,1,165,40,4,3,0,199,182,138,45,165,138,41,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,1,173,33,4,3,0,213,193,170,48,173,170,43,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,1,103,25,6,2,0,151,127,101,21,107,101,17,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,1,78,27,1,1,0,78,78,78,78,78,78,78,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,1,87,28,2,2,0,89,88,87,44,87,87,43,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,1,85,24,2,2,0,87,86,85,43,85,85,42,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,1,105,58,2,1,0,107,106,61,53,105,61,52,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,1,216,136,4,2,0,232,224,216,56,216,216,54,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1,377,199,4,2,0,417,397,377,99,377,377,94,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,1,253,90,2,1,0,257,255,251,127,253,251,126,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,1,193,62,1,1,0,193,193,193,193,193,193,193,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,1,514,156,1,1,0,514,514,514,514,514,514,514,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,1,204,65,1,1,0,204,204,204,204,204,204,204,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,1,144,110,1,1,0,144,144,144,144,144,144,144,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,1,98,34,1,1,0,98,98,98,98,98,98,98,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,1,181,31,7,3,0,225,203,178,29,189,178,27,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,1,154,78,4,3,0,170,162,75,40,154,75,38,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,1,393,53,11,3,0,585,489,209,44,399,209,36,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,1,132,55,3,3,0,146,139,75,46,132,75,44,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,1,533,105,8,3,0,579,556,521,69,535,521,66,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,1,603,116,9,3,0,763,683,573,75,607,573,67,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,1,148,15,1,1,0,148,148,148,148,148,148,148,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,1,174,60,3,2,0,194,184,173,61,174,173,58,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,1,148,53,3,2,0,168,158,147,52,148,147,49,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,1,92,44,6,3,0,1576,834,763,139,1442,763,240,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,1,234,37,6,3,0,642,438,209,73,234,209,39,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,1,54,25,3,3,0,64,59,54,19,54,54,18,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,1,38,20,2,2,0,48,43,38,21,38,38,19,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,1,98,42,2,2,0,106,102,98,51,98,98,49,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,1,39,17,3,2,0,59,49,38,16,39,38,13,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,1,69,34,3,3,0,127,98,94,32,119,94,39,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,1,94,46,1,1,0,94,94,94,94,94,94,94,YES
hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,1,72,36,1,1,0,72,72,72,72,72,72,72,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,1,42,33,1,1,0,42,42,42,42,42,42,42,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,1,48,37,3,2,0,64,56,48,18,48,48,16,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,1,63,48,2,2,0,71,67,63,33,63,63,31,YES
hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,1,237,189,2,2,0,277,257,237,128,237,237,118,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,1,133,21,3,2,0,145,139,133,46,133,133,44,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,1,137,23,4,2,0,163,150,136,37,137,136,34,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,1,177,28,3,2,0,185,181,176,60,177,176,59,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,1,46,17,2,2,0,48,47,46,23,46,46,23,NO
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,1,128,24,5,3,0,146,137,127,27,128,127,25,NO
hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,1,149,61,3,2,0,155,152,148,50,149,148,49,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,1,58,29,2,2,0,60,59,58,29,58,58,29,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,1,149,58,2,2,0,155,152,149,76,149,149,74,YES
hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,1,74,23,2,2,0,82,78,74,39,74,74,37,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,1,37,22,1,1,0,37,37,37,37,37,37,37,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,1,38,23,2,2,0,42,40,38,20,38,38,19,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,1,39,24,2,2,0,41,40,39,20,39,39,19,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,1,96,37,4,2,0,118,107,95,26,96,95,24,YES
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,1,88,37,3,2,0,94,91,87,30,88,87,29,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,1,71,26,4,2,0,85,78,70,19,71,70,17,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,1,114,42,4,2,0,132,123,113,30,114,113,28,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,1,336,150,6,3,0,492,414,329,69,336,329,56,YES
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,1,84,30,4,2,0,102,93,83,23,84,83,21,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,1,58,20,3,2,0,68,63,58,21,58,58,19,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,1,123,49,4,2,0,137,130,122,32,123,122,30,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,1,369,146,1,1,0,369,369,369,369,369,369,369,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,1,231,90,5,2,0,255,243,224,48,231,224,46,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,1,586,175,4,2,0,704,645,585,161,586,585,146,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,1,366,131,5,2,0,414,390,365,78,366,365,73,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,1,99,38,4,2,0,117,108,98,27,99,98,24,YES
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,1,41,18,1,1,0,41,41,41,41,41,41,41,NO
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,1,66,20,2,2,0,92,79,65,39,66,65,33,NO
hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,1,54,28,3,3,0,56,55,45,18,54,45,18,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,1,47,36,2,2,0,55,51,47,25,47,47,23,NO
hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,1,183,63,4,3,0,223,203,185,50,187,185,46,NO
hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,1,49,17,1,1,0,49,49,49,49,49,49,49,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,1,50,17,1,1,0,50,50,50,50,50,50,50,NO
hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,1,98,17,2,2,0,102,100,97,50,98,97,49,NO
hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,1,138,48,1,1,0,138,138,138,138,138,138,138,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,1,43,17,1,1,0,43,43,43,43,43,43,43,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,1,42,17,1,1,0,42,42,42,42,42,42,42,NO
hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,1,56,21,1,1,0,56,56,56,56,56,56,56,NO
hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,1,162,27,2,2,0,164,163,162,81,162,162,81,YES
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,1,6367,141,2,2,0,18077,12222,6127,6111,6367,6095,3183,YES
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,1,153,33,2,2,0,157,155,153,77,153,153,76,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,1,43,20,1,1,0,43,43,43,43,43,43,43,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,1,41,21,2,2,0,43,42,41,21,41,41,20,NO
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,1,105,18,3,2,0,205,155,104,51,105,104,35,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,1,105,17,5,3,0,191,148,103,29,105,103,21,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,1,92,17,4,3,0,160,126,91,31,92,91,23,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,1,101,18,3,2,0,201,151,100,50,101,100,33,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,1,45,19,1,1,0,45,45,45,45,45,45,45,YES
hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,1,289,49,2,2,0,291,290,289,145,289,289,144,YES
hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,1,32,17,2,2,0,38,35,31,17,32,31,16,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,1,111,20,1,1,0,111,111,111,111,111,111,111,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,1,35,20,2,2,0,37,36,35,18,35,35,17,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,1,81,18,1,1,0,81,81,81,81,81,81,81,YES
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,1,27,17,1,1,0,27,27,27,27,27,27,27,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,1,28,17,1,1,0,28,28,28,28,28,28,28,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,1,29,17,2,2,0,31,30,29,15,29,29,14,YES
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,1,566,151,4,3,0,634,600,561,150,566,561,141,YES
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,1,64,17,2,2,0,96,80,64,40,64,64,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,1,29,21,2,2,0,31,30,29,15,29,29,14,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,1,64,17,2,2,0,66,65,64,32,64,64,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,1,37,27,2,2,0,43,40,37,20,37,37,18,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,1,68,17,2,2,0,90,79,68,39,68,68,34,YES
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,1,154,32,3,2,0,176,165,153,55,154,153,51,YES
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,1,72,17,2,2,0,74,73,72,36,72,72,36,YES
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,1,385,64,6,3,0,415,400,364,66,385,364,64,YES
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,1,76,30,2,2,0,80,78,76,39,76,76,38,NO
hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,1,159,31,3,2,0,167,163,158,54,159,158,53,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1,737,126,3,2,0,1035,886,736,295,737,736,245,YES
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,1,74,17,2,2,0,78,76,74,38,74,74,37,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,1,94,24,3,2,0,100,97,93,32,94,93,31,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,1,22,17,1,1,0,22,22,22,22,22,22,22,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,1,427,64,3,2,0,451,439,426,146,427,426,142,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,1,62,17,1,1,0,62,62,62,62,62,62,62,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,1,58,22,2,2,0,60,59,58,29,58,58,29,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,1,91,70,2,2,0,101,96,91,48,91,91,45,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,1,27,22,2,2,0,29,28,27,14,27,27,13,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,1,77,30,2,2,0,81,79,77,39,77,77,38,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,1,704,246,3,2,0,780,742,703,247,704,703,234,YES
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,1,63,45,2,2,0,71,67,63,33,63,63,31,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,1,37,17,1,1,0,37,37,37,37,37,37,37,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,1,64,29,2,2,0,66,65,64,32,64,64,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,1,124,19,2,2,0,130,127,124,63,124,124,62,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,1,160,23,4,2,0,174,167,159,41,160,159,40,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,1,36,17,2,2,0,46,41,36,20,36,36,18,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,1,58,18,2,2,0,62,60,57,30,58,57,29,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,1,62,17,1,1,0,62,62,62,62,62,62,62,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,1,130,32,4,2,0,154,142,129,35,130,129,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,1,74,21,2,2,0,78,76,73,38,74,73,37,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,1,83,17,3,2,0,89,86,82,28,83,82,27,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,1,74,20,1,1,0,74,74,74,74,74,74,74,NO
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,1,48,28,2,2,0,52,50,48,25,48,48,24,NO
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,1,60,27,2,2,0,62,61,60,30,60,60,30,NO
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,1,70,25,3,2,0,82,76,70,25,70,70,23,NO
hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,1,183,26,4,2,0,221,202,180,50,183,180,45,NO
hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,1,53,20,1,1,0,53,53,53,53,53,53,53,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,1,452,81,4,2,0,492,472,450,118,452,450,113,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,1,39,17,1,1,0,39,39,39,39,39,39,39,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,1,78,23,2,2,0,86,82,78,41,78,78,39,YES
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,1,64,26,2,2,0,66,65,64,32,64,64,32,YES
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,1,31,23,2,2,0,33,32,31,16,31,31,15,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,1,57,45,2,2,0,65,61,57,30,57,57,28,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,1,104,83,2,2,0,118,111,104,55,104,104,52,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,1,32,17,1,1,0,32,32,32,32,32,32,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,1,227,17,3,2,0,331,279,226,93,227,226,75,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,1,197,42,4,3,0,219,208,187,52,197,187,49,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,1,75,57,2,2,0,87,81,75,40,75,75,37,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,1,28,17,1,1,0,28,28,28,28,28,28,28,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,1,52,18,2,2,0,56,54,52,27,52,52,26,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,1,429,49,3,2,0,583,506,428,168,429,428,143,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,1,103,17,2,2,0,164,134,104,67,104,104,52,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,1,35,17,1,1,0,35,35,35,35,35,35,35,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,1,98,17,2,2,0,100,99,98,49,98,98,49,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,1,79,22,3,2,0,109,94,78,31,79,78,26,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java,1,360,146,3,2,0,380,370,359,123,360,359,120,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1,545,58,1,1,0,545,545,545,545,545,545,545,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,1,81,20,1,1,0,81,81,81,81,81,81,81,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,1,168,40,1,1,0,168,168,168,168,168,168,168,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,1,487,115,1,1,0,487,487,487,487,487,487,487,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,1,124,31,1,1,0,124,124,124,124,124,124,124,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,1,536,71,1,1,0,536,536,536,536,536,536,536,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,1,133,35,1,1,0,133,133,133,133,133,133,133,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,1,151,24,1,1,0,151,151,151,151,151,151,151,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,1,147,41,1,1,0,147,147,147,147,147,147,147,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,1,126,86,1,1,0,126,126,126,126,126,126,126,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java,1,249,33,1,1,0,249,249,249,249,249,249,249,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,1,410,223,1,1,0,410,410,410,410,410,410,410,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,1,204,51,1,1,0,204,204,204,204,204,204,204,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,1,50,17,1,1,0,50,50,50,50,50,50,50,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java,1,184,40,1,1,0,184,184,184,184,184,184,184,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,1,61,49,1,1,0,61,61,61,61,61,61,61,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,1,167,69,1,1,0,167,167,167,167,167,167,167,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,1,80,47,1,1,0,80,80,80,80,80,80,80,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,1,83,31,1,1,0,83,83,83,83,83,83,83,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1,547,174,1,1,0,547,547,547,547,547,547,547,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,1,198,60,1,1,0,198,198,198,198,198,198,198,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,1,140,45,1,1,0,140,140,140,140,140,140,140,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,1,178,49,1,1,0,178,178,178,178,178,178,178,NO
