Filename,Classifier,Feature sampling,Sampling,Cost sensitive,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt
IBk_BestFirst(backward)_10.csv,IBk,BestFirst(backward),none,none,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.8518893387314441,0.41666666666666663,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,1,0.8502024291497975
IBk_BestFirst(backward)_11.csv,IBk,BestFirst(backward),none,none,0.25,0.3,0.4,0.55,0.6,0.65,0.75,0.75,0.75,0.75,0.8,0.85,0.85,0.9,0.9,0.95,0.95,0.95,1.0,0.5718209998680912,0.3125,0.3157894736842106,0.4,0.5238095238095238,0.5714285714285714,0.6190476190476191,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.8125,0.7142857142857141,0.4999999999999998,0,0.0,0.731578947368421
IBk_BestFirst(backward)_12.csv,IBk,BestFirst(backward),none,none,0.2962962962962963,0.37037037037037035,0.4074074074074074,0.4444444444444444,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5925925925925926,0.6296296296296297,0.6666666666666666,0.6666666666666666,0.7407407407407407,0.7777777777777778,0.8518518518518519,0.8888888888888888,0.9629629629629629,0.9629629629629629,1.0,1.0,0.6635518964466334,0.4444444444444444,0.4545454545454546,0.45833333333333337,0.46153846153846156,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5925925925925926,0.6296296296296297,0.6666666666666666,0.6666666666666666,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6999999999999998,0.857142857142857,0.7499999999999996,1.0,1,0.6783625730994153
IBk_BestFirst(backward)_13.csv,IBk,BestFirst(backward),none,none,0.45454545454545453,0.5,0.6818181818181818,0.6818181818181818,0.7272727272727273,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8636363636363636,0.8636363636363636,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0,0.8296249759872051,0.5882352941176471,0.55,0.7142857142857142,0.6818181818181818,0.7272727272727273,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8636363636363636,0.8636363636363636,0.9545454545454546,0.9545454545454546,0.9444444444444445,0.8750000000000001,1.0,1.0,1,0.8229665071770336
IBk_BestFirst(backward)_14.csv,IBk,BestFirst(backward),none,none,0.36,0.44,0.48,0.52,0.52,0.68,0.72,0.76,0.76,0.84,0.88,0.88,0.92,0.92,0.96,0.96,0.96,1.0,1.0,0.760738384422595,0.5,0.5238095238095238,0.5,0.52,0.52,0.68,0.72,0.76,0.76,0.84,0.88,0.88,0.92,0.92,0.923076923076923,0.857142857142857,0.7499999999999998,1.0,1,0.7663157894736843
IBk_BestFirst(backward)_15.csv,IBk,BestFirst(backward),none,none,0.45,0.5,0.6,0.65,0.7,0.7,0.7,0.75,0.8,0.85,0.9,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.6877522754254057,0.6000000000000001,0.5555555555555556,0.631578947368421,0.65,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.7142857142857142,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.9047619047619047,0.9047619047619047,0.8999999999999999,0.7777777777777777,0.8333333333333333,0.6666666666666664,0.5,0.0,0.8105263157894735
IBk_BestFirst(backward)_16.csv,IBk,BestFirst(backward),none,none,0.4,0.4666666666666667,0.5,0.5333333333333333,0.5333333333333333,0.5666666666666667,0.5666666666666667,0.6,0.6,0.6333333333333333,0.7,0.7666666666666667,0.8,0.8333333333333334,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.6401729730854642,0.6000000000000001,0.6086956521739131,0.5769230769230769,0.5714285714285714,0.5517241379310345,0.5666666666666667,0.5666666666666667,0.6,0.6,0.6333333333333333,0.7,0.7666666666666667,0.7391304347826088,0.6153846153846154,0.5000000000000002,0.8,0.6666666666666667,0.5,1,0.6982456140350877
IBk_BestFirst(backward)_17.csv,IBk,BestFirst(backward),none,none,0.5454545454545454,0.6363636363636364,0.6818181818181818,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7727272727272727,0.7727272727272727,0.8181818181818182,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9545454545454546,1.0,1.0,1.0,1.0,0.8298917149332661,0.631578947368421,0.6363636363636364,0.6818181818181818,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7727272727272727,0.7727272727272727,0.8181818181818182,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9545454545454546,1.0,1.0,1.0,1,0.8253588516746411
IBk_BestFirst(backward)_2.csv,IBk,BestFirst(backward),none,none,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1,0.4473684210526316
IBk_BestFirst(backward)_3.csv,IBk,BestFirst(backward),none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.6666666666666666,1.0,1.0,1,0.21052631578947367
IBk_BestFirst(backward)_4.csv,IBk,BestFirst(backward),none,none,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,0.4485588972431078,0.10000000000000009,0.08333333333333326,0.0714285714285714,0.1428571428571429,0.2142857142857144,0.2857142857142857,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.5714285714285715,0.6428571428571428,0.6428571428571428,0.7142857142857144,0.7142857142857144,0.9285714285714286,0.8750000000000001,0.7500000000000001,0.5,0.0,0.5708502024291499
IBk_BestFirst(backward)_5.csv,IBk,BestFirst(backward),none,none,0.125,0.25,0.3125,0.3125,0.4375,0.5625,0.625,0.6875,0.75,0.8125,0.8125,0.875,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,0.5471043275609839,0.18181818181818177,0.3076923076923077,0.33333333333333337,0.3125,0.4117647058823529,0.5294117647058824,0.5882352941176471,0.6470588235294117,0.7058823529411764,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.8181818181818181,0.8571428571428572,0.8,0.6666666666666667,0.0,0.0,0.7072368421052632
IBk_BestFirst(backward)_6.csv,IBk,BestFirst(backward),none,none,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.0,0.0,0.4385964912280701
IBk_BestFirst(backward)_7.csv,IBk,BestFirst(backward),none,none,0.0,0.375,0.375,0.375,0.5,0.5,0.5,0.625,0.625,0.625,0.75,0.75,0.75,0.875,0.875,0.875,1.0,1.0,1.0,0.6513157894736842,0.0,0.375,0.375,0.375,0.5,0.5,0.5,0.625,0.625,0.625,0.75,0.75,0.75,0.875,0.875,0.875,1.0,1.0,1,0.6513157894736842
IBk_BestFirst(backward)_8.csv,IBk,BestFirst(backward),none,none,0.0625,0.125,0.1875,0.375,0.375,0.5,0.6875,0.75,0.75,0.75,0.8125,0.8125,0.875,0.9375,0.9375,1.0,1.0,1.0,1.0,0.680921052631579,0.0625,0.125,0.1875,0.375,0.375,0.5,0.6875,0.75,0.75,0.75,0.8125,0.8125,0.875,0.9375,0.9375,1.0,1.0,1.0,1,0.680921052631579
IBk_BestFirst(backward)_9.csv,IBk,BestFirst(backward),none,none,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5,0.5555555555555556,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.9444444444444444,1.0,1.0,1.0,1.0,0.6362573099415204,0.19999999999999996,0.2222222222222222,0.2777777777777778,0.33333333333333326,0.33333333333333326,0.4444444444444444,0.5,0.5555555555555556,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.9444444444444444,1.0,1.0,1.0,1,0.6345029239766081
IBk_BestFirst(backward)_SensitiveThreshold_1.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,0.4517999544315334,0.09999999999999998,0.18181818181818188,0.33333333333333337,0.2857142857142857,0.4285714285714286,0.5333333333333333,0.6000000000000001,0.7333333333333334,0.7333333333333334,0.8,0.8,0.8,0.75,0.5714285714285714,0.6000000000000001,0.3333333333333337,0.0,0.0,0.0,0.68796992481203
IBk_BestFirst(backward)_SensitiveThreshold_10.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.46153846153846156,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.8562753036437247,0.5,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,1,0.8542510121457492
IBk_BestFirst(backward)_SensitiveThreshold_11.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.3,0.3,0.4,0.55,0.6,0.65,0.75,0.75,0.75,0.75,0.8,0.85,0.85,0.9,0.9,0.95,0.95,0.95,1.0,0.5751104735523018,0.375,0.3157894736842106,0.4,0.5238095238095238,0.5714285714285714,0.6190476190476191,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.8125,0.7142857142857141,0.4999999999999998,0,0.0,0.7342105263157893
IBk_BestFirst(backward)_SensitiveThreshold_12.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.3333333333333333,0.37037037037037035,0.4074074074074074,0.4444444444444444,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5925925925925926,0.6296296296296297,0.6666666666666666,0.6666666666666666,0.7407407407407407,0.7777777777777778,0.8518518518518519,0.8888888888888888,0.9629629629629629,0.9629629629629629,1.0,1.0,0.6664758730548205,0.5,0.4545454545454546,0.45833333333333337,0.46153846153846156,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5925925925925926,0.6296296296296297,0.6666666666666666,0.6666666666666666,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6999999999999998,0.857142857142857,0.7499999999999996,1.0,1,0.6803118908382068
IBk_BestFirst(backward)_SensitiveThreshold_13.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.45454545454545453,0.5,0.6818181818181818,0.6818181818181818,0.7272727272727273,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8636363636363636,0.8636363636363636,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0,0.8296249759872051,0.5882352941176471,0.55,0.7142857142857142,0.6818181818181818,0.7272727272727273,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8636363636363636,0.8636363636363636,0.9545454545454546,0.9545454545454546,0.9444444444444445,0.8750000000000001,1.0,1.0,1,0.8229665071770336
IBk_BestFirst(backward)_SensitiveThreshold_14.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.36,0.44,0.44,0.48,0.52,0.68,0.72,0.76,0.76,0.84,0.88,0.88,0.92,0.92,0.96,0.96,0.96,1.0,1.0,0.7564401388085599,0.5,0.5238095238095238,0.45833333333333326,0.48,0.52,0.68,0.72,0.76,0.76,0.84,0.88,0.88,0.92,0.92,0.923076923076923,0.857142857142857,0.7499999999999998,1.0,1,0.7621052631578947
IBk_BestFirst(backward)_SensitiveThreshold_15.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.45,0.45,0.6,0.65,0.7,0.7,0.7,0.75,0.8,0.85,0.9,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.6848282988172185,0.6000000000000001,0.5,0.631578947368421,0.65,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.7142857142857142,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.9047619047619047,0.9047619047619047,0.8999999999999999,0.7777777777777777,0.8333333333333333,0.6666666666666664,0.5,0.0,0.8078947368421051
IBk_BestFirst(backward)_SensitiveThreshold_16.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.4,0.43333333333333335,0.5,0.5333333333333333,0.5333333333333333,0.5666666666666667,0.5666666666666667,0.6,0.6,0.6333333333333333,0.7,0.7666666666666667,0.8,0.8333333333333334,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.6378846435660134,0.6000000000000001,0.5652173913043478,0.5769230769230769,0.5714285714285714,0.5517241379310345,0.5666666666666667,0.5666666666666667,0.6,0.6,0.6333333333333333,0.7,0.7666666666666667,0.7391304347826088,0.6153846153846154,0.5000000000000002,0.8,0.6666666666666667,0.5,1,0.6964912280701754
IBk_BestFirst(backward)_SensitiveThreshold_17.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.5454545454545454,0.5909090909090909,0.6818181818181818,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7727272727272727,0.7727272727272727,0.8181818181818182,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9545454545454546,1.0,1.0,1.0,1.0,0.8274993704356585,0.631578947368421,0.5909090909090909,0.6818181818181818,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7727272727272727,0.7727272727272727,0.8181818181818182,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9545454545454546,1.0,1.0,1.0,1,0.8229665071770335
IBk_BestFirst(backward)_SensitiveThreshold_2.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1,0.4473684210526316
IBk_BestFirst(backward)_SensitiveThreshold_3.csv,IBk,BestFirst(backward),none,SensitiveThreshold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.6666666666666666,1.0,1.0,1,0.21052631578947367
