Name, Release, LOC, #Comments, #Revisions, #Auth, #Fix, LOC touched, LOC added, MAX LOC added, AVG LOC added, churn, MAX churn, AVG churn, Buggy
src/java/org/apache/avro/specific/SpecificResponder.java,1,41,18,3,1,0,105,96,46,32,97,46,32,YES
src/java/org/apache/avro/util/Utf8.java,1,80,18,2,1,0,160,160,80,80,160,80,80,NO
src/java/org/apache/avro/io/BlockingValueWriter.java,1,622,118,1,1,0,622,622,622,622,622,622,622,NO
src/java/org/apache/avro/io/ValueReader.java,1,471,244,4,1,0,811,696,426,174,581,337,145,NO
src/java/org/apache/avro/io/ValueWriter.java,1,420,214,3,1,0,617,564,382,188,511,329,170,NO
src/java/org/apache/avro/ipc/ByteBufferValueReader.java,1,1,0,3,1,0,123,82,41,27,123,41,41,NO
src/java/org/apache/avro/ipc/ByteBufferValueWriter.java,1,1,0,3,1,0,132,88,44,29,132,44,44,NO
JsonSchema.java,1,136,0,2,1,0,272,272,136,136,272,136,136,NO
JsonSchemaWalker.java,1,112,0,2,1,0,224,224,112,112,224,112,112,NO
src/java/org/apache/avro/generic/GenericData.java,2,428,41,3,1,0,178,164,155,54,150,145,50,YES
src/java/org/apache/avro/generic/GenericDatumReader.java,2,462,84,4,1,0,21,11,5,2,1,1,0,YES
src/java/org/apache/avro/generic/GenericDatumWriter.java,2,191,45,3,1,0,101,20,11,6,75,68,25,YES
src/java/org/apache/avro/reflect/ReflectData.java,2,304,45,4,1,0,125,93,40,23,61,27,15,YES
src/java/org/apache/avro/reflect/ReflectDatumReader.java,2,117,22,3,1,0,22,11,6,3,6,3,2,YES
src/java/org/apache/avro/reflect/ReflectDatumWriter.java,2,65,21,7,1,0,62,30,16,4,34,14,4,YES
src/java/org/apache/avro/reflect/ReflectResponder.java,2,128,21,3,1,0,9,7,5,2,5,4,1,YES
src/java/org/apache/avro/specific/SpecificData.java,2,70,19,2,1,0,83,77,67,38,71,67,35,YES
src/java/org/apache/avro/specific/SpecificDatumReader.java,2,47,18,2,1,0,4,2,1,1,0,0,0,YES
src/java/org/apache/avro/specific/SpecificResponder.java,2,40,18,2,1,0,4,2,1,1,0,0,0,YES
