Filename,Classifier,Feature Selection,Balancing,Cost Sensitive,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt
IBk_BestFirst(backward)_SensitiveThreshold_3.csv,IBk,BestFirst(backward),none,SensitiveThreshold,35,0.2236842105263158,0.425,0.29310344827586204,0.1926598809538918,0.8993323442136499,0.5609828476467446,0.19185186305383967,0.225,0.3,0.375,0.425,0.425,0.45,0.55,0.65,0.675,0.75,0.85,0.925,0.95,0.975,1.0,1.0,1.0,1.0,1.0,0.7272404329537295,0.225,0.3,0.375,0.425,0.425,0.45,0.55,0.65,0.675,0.75,0.85,0.925,0.95,0.975,1.0,1.0,1.0,1.0,1.0,0.7156336565096953,0.28125,0.3157894736842106,0.375,0.42500000000000004,0.42500000000000004,0.44999999999999996,0.55,0.65,0.675,0.75,0.85,0.925,0.95,0.975,1.0,1.0,1.0,1.0,1,0.7118421052631579
IBk_BestFirst(backward)_SensitiveThreshold_4.csv,IBk,BestFirst(backward),none,SensitiveThreshold,4,0.2786885245901639,0.37777777777777777,0.32075471698113206,0.23881594453570043,0.925197328476017,0.5285824642719197,0.22621683658184033,0.26666666666666666,0.28888888888888886,0.3333333333333333,0.37777777777777777,0.4666666666666667,0.5111111111111111,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6888888888888889,0.7111111111111111,0.8,0.8888888888888888,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.7029126811372722,0.26666666666666666,0.28888888888888886,0.3333333333333333,0.37777777777777777,0.4666666666666667,0.5111111111111111,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6888888888888889,0.7111111111111111,0.8,0.8888888888888888,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.6967214784929804,0.34285714285714297,0.31707317073170727,0.33333333333333326,0.37777777777777777,0.4666666666666667,0.5111111111111111,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6888888888888889,0.7111111111111111,0.8,0.8888888888888888,0.9333333333333333,1.0,1.0,1.0,1.0,1,0.6912280701754385
IBk_BestFirst(backward)_SMOTE_1.csv,IBk,BestFirst(backward),SMOTE,none,38,0.27102803738317754,0.48333333333333334,0.3473053892215569,0.23843077954370076,0.8490636704119849,0.5744379814494576,0.1577293493015618,0.05,0.16666666666666666,0.21666666666666667,0.3,0.36666666666666664,0.43333333333333335,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5,0.6166666666666667,0.7166666666666667,0.7833333333333333,0.9,0.9666666666666667,1.0,0.3829872429310955,0.05,0.16666666666666666,0.21666666666666667,0.3,0.36666666666666664,0.43333333333333335,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5,0.6166666666666667,0.7166666666666667,0.7833333333333333,0.9,0.9666666666666667,1.0,0.39375279317033,0.08108108108108114,0.2222222222222222,0.2549019607843137,0.32727272727272716,0.3728813559322033,0.43333333333333335,0.4833333333333334,0.4833333333333334,0.4833333333333334,0.4833333333333334,0.4833333333333334,0.4833333333333334,0.4545454545454545,0.3030303030303031,0.2272727272727274,0.07142857142857117,0.3333333333333336,0.5,1,0.5219298245614036
IBk_BestFirst(backward)_SMOTE_2.csv,IBk,BestFirst(backward),SMOTE,none,25,0.17567567567567569,0.2765957446808511,0.21487603305785125,0.15654473288207124,0.8581104193747007,0.4115747483062116,0.06709701014669127,0.1276595744680851,0.2127659574468085,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.2978723404255319,0.3191489361702128,0.40425531914893614,0.48936170212765956,0.5957446808510638,0.6808510638297872,0.7659574468085106,0.8297872340425532,0.8936170212765957,0.9361702127659575,1.0,1.0,0.45124790075180354,0.1276595744680851,0.2127659574468085,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.2978723404255319,0.3191489361702128,0.40425531914893614,0.48936170212765956,0.5957446808510638,0.6808510638297872,0.7659574468085106,0.8297872340425532,0.8936170212765957,0.9361702127659575,1.0,1.0,0.5067337877157718,0.1875,0.25,0.28888888888888886,0.27659574468085113,0.27659574468085113,0.27659574468085113,0.27659574468085113,0.2978723404255319,0.3191489361702128,0.4042553191489362,0.4893617021276595,0.5957446808510638,0.6808510638297872,0.7659574468085106,0.7647058823529411,0.7499999999999999,0.7272727272727273,1.0,1,0.5229563269876819
IBk_BestFirst(backward)_SMOTE_3.csv,IBk,BestFirst(backward),SMOTE,none,10,0.1875,0.375,0.25,0.16760007234145166,0.8794510385756676,0.5120803263256982,0.13717764164477814,0.175,0.275,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.55,0.575,0.7,0.85,0.9,0.925,0.95,0.975,1.0,1.0,0.639671180876167,0.175,0.275,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.55,0.575,0.7,0.85,0.9,0.925,0.95,0.975,1.0,1.0,0.6109066596428093,0.21875,0.2894736842105263,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.55,0.575,0.7,0.85,0.9,0.925,0.9259259259259258,0.923076923076923,1.0,1,0.6118421052631579
IBk_BestFirst(backward)_SMOTE_4.csv,IBk,BestFirst(backward),SMOTE,none,33,0.2375,0.4222222222222222,0.304,0.20595307526572737,0.9021250758955678,0.56047197640118,0.20154551386501707,0.15555555555555556,0.24444444444444444,0.28888888888888886,0.35555555555555557,0.4222222222222222,0.4444444444444444,0.5777777777777777,0.6888888888888889,0.6888888888888889,0.7333333333333333,0.8,0.8444444444444444,0.9333333333333333,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,0.6884822962319196,0.15555555555555556,0.24444444444444444,0.28888888888888886,0.35555555555555557,0.4222222222222222,0.4444444444444444,0.5777777777777777,0.6888888888888889,0.6888888888888889,0.7333333333333333,0.8,0.8444444444444444,0.9333333333333333,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,0.6948224219084296,0.19999999999999996,0.2682926829268293,0.28888888888888886,0.3555555555555556,0.4222222222222223,0.4444444444444444,0.5777777777777777,0.6888888888888889,0.6888888888888889,0.7333333333333333,0.8,0.8444444444444444,0.9333333333333333,0.9555555555555556,1.0,1.0,1.0,1.0,1,0.6912280701754385
IBk_SensitiveThreshold_1.csv,IBk,none,none,SensitiveThreshold,23,0.3194444444444444,0.38333333333333336,0.3484848484848485,0.27804420350291914,0.8868289637952559,0.521721034285417,0.18664573905180823,0.1,0.16666666666666666,0.25,0.31666666666666665,0.36666666666666664,0.4,0.43333333333333335,0.5333333333333333,0.6666666666666666,0.7,0.8333333333333334,0.9166666666666666,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.6750329374535703,0.1,0.16666666666666666,0.25,0.31666666666666665,0.36666666666666664,0.4,0.43333333333333335,0.5333333333333333,0.6666666666666666,0.7,0.8333333333333334,0.9166666666666666,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.6750329374535703,0.16216216216216217,0.2222222222222222,0.2941176470588235,0.34545454545454546,0.3728813559322033,0.4,0.43333333333333335,0.5333333333333333,0.6666666666666666,0.7,0.8333333333333334,0.9166666666666666,0.9454545454545454,1.0,1.0,1.0,1.0,1.0,1,0.6649122807017543
IBk_SensitiveThreshold_2.csv,IBk,none,none,SensitiveThreshold,20,0.2753623188405797,0.40425531914893614,0.3275862068965517,0.23723143506966676,0.904221112403366,0.5456646126760564,0.20846127888135405,0.19148936170212766,0.2765957446808511,0.3617021276595745,0.40425531914893614,0.425531914893617,0.425531914893617,0.46808510638297873,0.5106382978723404,0.5106382978723404,0.5106382978723404,0.5106382978723404,0.5319148936170213,0.6382978723404256,0.7659574468085106,0.8297872340425532,0.8936170212765957,0.9787234042553191,1.0,1.0,0.5709967611361624,0.19148936170212766,0.2765957446808511,0.3617021276595745,0.40425531914893614,0.425531914893617,0.425531914893617,0.46808510638297873,0.5106382978723404,0.5106382978723404,0.5106382978723404,0.5106382978723404,0.5319148936170213,0.6382978723404256,0.7659574468085106,0.8297872340425532,0.8936170212765957,0.9787234042553191,1.0,1.0,0.5847343278313734,0.28125,0.32499999999999996,0.3777777777777779,0.4042553191489362,0.42553191489361697,0.42553191489361697,0.46808510638297873,0.5106382978723404,0.5106382978723404,0.5106382978723404,0.5106382978723404,0.5319148936170213,0.6382978723404256,0.7659574468085106,0.7647058823529411,0.7499999999999999,0.909090909090909,1.0,1,0.5912653975363942
IBk_SensitiveThreshold_3.csv,IBk,none,none,SensitiveThreshold,31,0.19117647058823528,0.325,0.24074074074074073,0.16606263918637143,0.8898367952522256,0.4681693378456038,0.1295916511771458,0.15,0.25,0.325,0.325,0.325,0.325,0.325,0.35,0.45,0.55,0.575,0.675,0.825,0.875,0.925,0.95,0.975,1.0,1.0,0.6195361393249206,0.15,0.25,0.325,0.325,0.325,0.325,0.325,0.35,0.45,0.55,0.575,0.675,0.825,0.875,0.925,0.95,0.975,1.0,1.0,0.5868242496705101,0.1875,0.26315789473684215,0.32499999999999996,0.32499999999999996,0.32499999999999996,0.32499999999999996,0.32499999999999996,0.35,0.44999999999999996,0.55,0.575,0.675,0.825,0.875,0.925,0.9259259259259258,0.923076923076923,1.0,1,0.5881578947368421
IBk_SensitiveThreshold_4.csv,IBk,none,none,SensitiveThreshold,24,0.25,0.37777777777777777,0.3008849557522124,0.21517743069655043,0.9132969034608378,0.5250772172378291,0.20036072075910225,0.17777777777777778,0.2222222222222222,0.28888888888888886,0.3333333333333333,0.37777777777777777,0.4888888888888889,0.5777777777777777,0.6444444444444445,0.6444444444444445,0.6888888888888889,0.7555555555555555,0.8,0.9333333333333333,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,0.6860290085411478,0.17777777777777778,0.2222222222222222,0.28888888888888886,0.3333333333333333,0.37777777777777777,0.4888888888888889,0.5777777777777777,0.6444444444444445,0.6444444444444445,0.6888888888888889,0.7555555555555555,0.8,0.9333333333333333,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,0.6821769871834057,0.22857142857142865,0.24390243902439024,0.28888888888888886,0.33333333333333326,0.37777777777777777,0.48888888888888893,0.5777777777777777,0.6444444444444445,0.6444444444444445,0.6888888888888889,0.7555555555555555,0.8,0.9333333333333333,0.9555555555555556,1.0,1.0,1.0,1.0,1,0.6783625730994153
IBk_SMOTE_1.csv,IBk,none,SMOTE,none,30,0.3157894736842105,0.5,0.3870967741935484,0.2750537728809096,0.8782771535580524,0.6020864381520119,0.21872819593144843,0.1,0.21666666666666667,0.26666666666666666,0.35,0.4166666666666667,0.48333333333333334,0.5,0.55,0.65,0.7666666666666667,0.8333333333333334,0.9166666666666666,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.6955672674778516,0.1,0.21666666666666667,0.26666666666666666,0.35,0.4166666666666667,0.48333333333333334,0.5,0.55,0.65,0.7666666666666667,0.8333333333333334,0.9166666666666666,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.6955672674778516,0.16216216216216217,0.28888888888888886,0.31372549019607854,0.38181818181818183,0.423728813559322,0.4833333333333334,0.5,0.55,0.65,0.7666666666666667,0.8333333333333334,0.9166666666666666,0.9454545454545454,1.0,1.0,1.0,1.0,1.0,1,0.6842105263157895
IBk_SMOTE_2.csv,IBk,none,SMOTE,none,28,0.23809523809523808,0.425531914893617,0.3053435114503817,0.2067401871871146,0.8817814873092975,0.5541533456727803,0.17511828230429968,0.14893617021276595,0.23404255319148937,0.3404255319148936,0.40425531914893614,0.425531914893617,0.425531914893617,0.425531914893617,0.425531914893617,0.425531914893617,0.44680851063829785,0.48936170212765956,0.5531914893617021,0.6382978723404256,0.7659574468085106,0.8297872340425532,0.8936170212765957,1.0,1.0,1.0,0.5705385112238252,0.14893617021276595,0.23404255319148937,0.3404255319148936,0.40425531914893614,0.425531914893617,0.425531914893617,0.425531914893617,0.425531914893617,0.425531914893617,0.44680851063829785,0.48936170212765956,0.5531914893617021,0.6382978723404256,0.7659574468085106,0.8297872340425532,0.8936170212765957,1.0,1.0,1.0,0.5678707027790586,0.21875,0.275,0.3555555555555555,0.4042553191489362,0.42553191489361697,0.42553191489361697,0.42553191489361697,0.42553191489361697,0.42553191489361697,0.44680851063829785,0.4893617021276595,0.5531914893617021,0.6382978723404256,0.7659574468085106,0.7647058823529411,0.7499999999999999,1.0,1.0,1,0.5722284434490481
IBk_SMOTE_3.csv,IBk,none,SMOTE,none,9,0.1927710843373494,0.4,0.2601626016260163,0.1718608216323214,0.8807121661721068,0.5335968379446641,0.149531272004169,0.175,0.275,0.35,0.4,0.4,0.4,0.4,0.4,0.425,0.575,0.6,0.7,0.8,0.9,0.95,0.975,0.975,1.0,1.0,0.6379571919564996,0.175,0.275,0.35,0.4,0.4,0.4,0.4,0.4,0.425,0.575,0.6,0.7,0.8,0.9,0.95,0.975,0.975,1.0,1.0,0.6154875563289691,0.21875,0.2894736842105263,0.35,0.4,0.4,0.4,0.4,0.4,0.42500000000000004,0.575,0.6,0.7,0.8,0.9,0.95,0.9629629629629629,0.923076923076923,1.0,1,0.6157894736842104
IBk_SMOTE_4.csv,IBk,none,SMOTE,none,37,0.2261904761904762,0.4222222222222222,0.29457364341085274,0.19654077922621946,0.8958105646630237,0.5579784379725841,0.18942484844110313,0.13333333333333333,0.2222222222222222,0.26666666666666666,0.3333333333333333,0.4,0.4222222222222222,0.5555555555555556,0.6444444444444445,0.6888888888888889,0.7333333333333333,0.7777777777777778,0.8444444444444444,0.9333333333333333,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,0.6818518991008805,0.13333333333333333,0.2222222222222222,0.26666666666666666,0.3333333333333333,0.4,0.4222222222222222,0.5555555555555556,0.6444444444444445,0.6888888888888889,0.7333333333333333,0.7777777777777778,0.8444444444444444,0.9333333333333333,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,0.6838478309595125,0.17142857142857137,0.24390243902439024,0.2666666666666666,0.33333333333333326,0.4,0.4222222222222223,0.5555555555555556,0.6444444444444445,0.6888888888888889,0.7333333333333333,0.7777777777777778,0.8444444444444444,0.9333333333333333,0.9777777777777777,1.0,1.0,1.0,1.0,1,0.6807017543859649
NaiveBayes_1.csv,NaiveBayes,none,none,none,0,0.2733333333333333,0.6833333333333333,0.3904761904761905,0.33866034977605114,0.7460674157303366,0.6342585793312774,0.21368770359692846,0.05,0.1,0.16666666666666666,0.26666666666666666,0.3333333333333333,0.45,0.5166666666666667,0.5833333333333334,0.7166666666666667,0.7833333333333333,0.8666666666666667,0.9166666666666666,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,0.6865939018481392,0.05,0.1,0.16666666666666666,0.26666666666666666,0.3333333333333333,0.45,0.5166666666666667,0.5833333333333334,0.7166666666666667,0.7833333333333333,0.8666666666666667,0.9166666666666666,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,0.663012591810409,0.08108108108108114,0.1333333333333333,0.196078431372549,0.290909090909091,0.3389830508474577,0.44999999999999996,0.5166666666666667,0.5833333333333334,0.7166666666666667,0.7833333333333333,0.8666666666666667,0.9166666666666666,0.9818181818181818,0.9696969696969696,0.9545454545454544,0.9285714285714284,0.8888888888888886,1.0,1,0.6666666666666666
