@relation avro_Training_5

@attribute LOC numeric
@attribute num_comments numeric
@attribute num_revisions numeric
@attribute num_auth numeric
@attribute num_fix numeric
@attribute LOC_touched numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute churn numeric
@attribute MAX_churn numeric
@attribute AVG_churn numeric
@attribute buggy {'YES', 'NO'}

@data
192,25,3,1,0,370,281,190,93,192,190,64,NO
300,57,2,1,0,5,3,2,1,1,1,0,NO
250,37,1,1,0,5,3,3,3,1,1,1,NO
627,118,2,1,1,10,8,5,4,6,5,3,NO
37,24,0,0,0,0,0,0,0,0,0,0,NO
35,23,1,1,0,1,1,1,1,1,1,1,NO
279,219,3,1,0,17,5,3,1,7,7,2,NO
274,212,1,1,0,2,1,1,1,0,0,0,NO
398,18,3,1,0,433,416,397,138,401,397,133,NO
240,21,3,1,0,255,248,239,82,243,239,81,YES
74,19,2,1,0,75,75,74,37,75,74,37,NO
69,24,3,1,0,70,70,52,23,70,52,23,NO
203,78,2,1,0,163,72,71,36,21,20,10,NO
229,21,2,1,0,280,76,75,38,130,129,65,NO
202,25,2,1,0,186,82,81,41,24,23,12,NO
102,35,2,1,0,103,103,102,51,103,102,51,YES
144,59,2,1,0,149,147,144,73,145,144,72,YES
337,66,3,1,0,340,339,337,113,338,337,112,NO
94,43,2,1,0,99,97,94,48,95,94,47,NO
382,80,2,1,0,383,383,382,191,383,382,191,YES
138,43,3,1,0,141,140,138,46,139,138,46,NO
40,18,1,1,0,1,1,1,1,1,1,1,NO
86,28,1,1,0,3,2,2,2,1,1,1,NO
90,23,1,1,0,10,7,7,7,4,4,4,NO
149,67,1,1,0,149,149,149,149,149,149,149,NO
74,55,1,1,0,74,74,74,74,74,74,74,NO
231,29,2,1,0,59,54,53,27,49,48,24,NO
221,31,2,1,0,68,58,40,29,48,36,24,NO
110,18,1,1,0,3,2,2,2,1,1,1,NO
94,18,1,1,0,6,4,4,4,2,2,2,NO
42,18,1,1,0,5,3,3,3,1,1,1,NO
36,22,2,1,1,13,10,6,5,7,4,3,NO
304,45,4,1,2,125,93,40,23,61,27,15,YES
117,22,3,1,2,22,11,6,3,6,3,2,YES
65,21,7,1,4,62,30,16,4,34,14,4,YES
113,21,4,1,1,39,34,18,8,29,16,7,NO
128,21,3,1,1,9,7,5,2,5,4,1,YES
105,22,1,1,0,5,3,3,3,1,1,1,NO
28,18,1,1,0,1,1,1,1,1,1,1,NO
287,31,4,1,0,27,23,12,5,19,11,4,YES
70,19,2,1,0,83,77,67,38,71,67,35,YES
47,18,2,1,1,4,2,1,1,0,0,0,YES
35,18,2,1,1,4,2,1,1,0,0,0,NO
40,18,2,1,0,3,2,1,1,1,1,0,YES
28,18,1,1,0,1,1,1,1,1,1,1,NO
27,19,2,1,0,6,3,2,1,2,1,1,NO
71,18,2,1,0,18,13,12,6,8,7,4,YES
80,21,5,1,2,47,36,13,7,25,13,5,NO
40,18,2,1,1,4,2,1,1,0,0,0,YES
87,18,2,1,0,17,12,8,6,7,5,3,NO
383,92,0,0,0,0,0,0,0,0,0,0,NO
489,51,0,0,0,0,0,0,0,0,0,0,NO
25,18,1,1,0,1,1,1,1,1,1,1,NO
25,18,0,0,0,0,0,0,0,0,0,0,NO
354,50,1,1,0,17,15,15,15,13,13,13,YES
774,66,2,1,0,145,95,95,47,47,46,23,YES
25,18,1,1,0,1,1,1,1,1,1,1,NO
38,20,1,1,1,38,38,38,38,38,38,38,NO
235,33,2,1,1,39,28,19,14,17,9,8,NO
199,36,1,1,1,25,9,9,9,7,7,7,NO
34,18,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
36,24,0,0,0,0,0,0,0,0,0,0,NO
26,19,0,0,0,0,0,0,0,0,0,0,NO
441,42,2,1,1,13,13,12,6,13,12,6,YES
465,84,1,1,0,7,5,5,5,3,3,3,YES
191,45,0,0,0,0,0,0,0,0,0,0,YES
24,19,0,0,0,0,0,0,0,0,0,0,NO
24,18,0,0,0,0,0,0,0,0,0,0,NO
52,18,1,1,0,5,0,0,0,5,5,5,NO
54,21,0,0,0,0,0,0,0,0,0,0,NO
192,25,0,0,0,0,0,0,0,0,0,0,NO
300,57,0,0,0,0,0,0,0,0,0,0,NO
250,37,0,0,0,0,0,0,0,0,0,0,NO
618,116,1,1,0,9,0,0,0,9,9,9,NO
37,24,0,0,0,0,0,0,0,0,0,0,NO
35,23,0,0,0,0,0,0,0,0,0,0,NO
279,219,0,0,0,0,0,0,0,0,0,0,NO
274,212,0,0,0,0,0,0,0,0,0,0,NO
398,18,0,0,0,0,0,0,0,0,0,0,NO
238,21,1,1,1,4,1,1,1,2,2,2,NO
74,19,0,0,0,0,0,0,0,0,0,0,NO
69,24,0,0,0,0,0,0,0,0,0,0,NO
203,78,0,0,0,0,0,0,0,0,0,0,NO
229,21,0,0,0,0,0,0,0,0,0,0,NO
202,25,0,0,0,0,0,0,0,0,0,0,NO
101,35,1,1,1,3,1,1,1,1,1,1,NO
165,65,1,1,1,21,21,21,21,21,21,21,NO
337,66,0,0,0,0,0,0,0,0,0,0,NO
94,43,0,0,0,0,0,0,0,0,0,0,NO
381,80,1,1,1,1,0,0,0,1,1,1,NO
138,43,0,0,0,0,0,0,0,0,0,0,NO
40,18,0,0,0,0,0,0,0,0,0,0,NO
86,28,0,0,0,0,0,0,0,0,0,0,NO
90,23,0,0,0,0,0,0,0,0,0,0,NO
78,18,1,1,0,79,79,79,79,79,79,79,NO
84,18,1,1,0,84,84,84,84,84,84,84,NO
59,20,2,1,0,111,85,76,42,93,76,46,NO
111,19,4,1,0,128,120,116,30,124,116,31,NO
149,67,1,1,0,36,18,18,18,0,0,0,NO
74,55,1,1,0,8,4,4,4,0,0,0,NO
230,29,2,1,0,21,10,8,5,1,1,0,NO
208,31,2,1,0,33,10,8,5,13,13,6,NO
55,18,1,1,0,56,56,56,56,56,56,56,NO
29,20,1,1,0,29,29,29,29,29,29,29,NO
110,18,1,1,0,4,2,2,2,0,0,0,NO
96,18,1,1,0,16,9,9,9,2,2,2,NO
42,18,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
356,47,2,1,0,91,71,70,35,51,50,25,YES
100,22,1,1,0,31,7,7,7,17,17,17,YES
73,21,1,1,0,8,8,8,8,8,8,8,YES
111,21,1,1,0,4,1,1,1,2,2,2,NO
99,21,1,1,0,33,2,2,2,29,29,29,YES
79,22,1,1,0,32,3,3,3,26,26,26,NO
28,18,1,1,0,4,2,2,2,0,0,0,NO
309,31,3,2,2,332,177,174,59,22,21,7,YES
94,19,1,1,0,29,28,28,28,27,27,27,YES
45,18,1,1,0,14,6,6,6,2,2,2,YES
39,18,1,1,0,8,6,6,6,4,4,4,NO
40,18,0,0,0,0,0,0,0,0,0,0,YES
28,18,0,0,0,0,0,0,0,0,0,0,NO
27,19,0,0,0,0,0,0,0,0,0,0,NO
71,18,0,0,0,0,0,0,0,0,0,0,YES
80,21,1,1,0,2,1,1,1,0,0,0,NO
40,18,1,1,0,2,1,1,1,0,0,0,YES
87,18,0,0,0,0,0,0,0,0,0,0,NO
28,18,1,1,0,29,29,29,29,29,29,29,NO
28,18,1,1,0,29,29,29,29,29,29,29,NO
387,55,3,2,0,398,393,388,131,390,388,130,NO
1087,152,7,3,2,1211,1149,913,164,1087,913,155,NO
25,18,1,1,0,26,26,26,26,26,26,26,NO
50,32,4,2,0,80,65,39,16,54,39,13,NO
76,28,2,2,0,76,76,70,38,76,70,38,NO
38,20,3,2,0,46,42,37,14,38,37,12,NO
168,33,3,1,0,281,225,149,75,169,149,56,NO
267,51,6,2,0,384,326,177,54,276,177,46,NO
374,75,6,2,0,456,415,238,69,380,238,63,NO
145,31,5,2,0,223,184,104,36,157,104,31,NO
85,22,1,1,0,85,85,85,85,85,85,85,NO
64,19,5,2,0,114,89,57,17,64,57,12,NO
36,18,1,1,0,37,37,37,37,37,37,37,NO
36,22,1,1,0,37,37,37,37,37,37,37,NO
36,24,1,1,0,37,37,37,37,37,37,37,NO
26,19,1,1,0,27,27,27,27,27,27,27,NO
491,46,6,3,2,551,521,489,86,499,489,83,NO
354,84,5,3,1,751,553,476,110,607,476,121,NO
196,47,3,2,1,207,202,198,67,199,198,66,NO
24,19,1,1,0,24,24,24,24,24,24,24,NO
27,21,2,1,1,39,33,30,16,33,30,16,NO
55,18,1,1,0,56,56,56,56,56,56,56,NO
54,18,1,1,0,55,55,55,55,55,55,55,NO
26,20,1,1,1,26,26,26,26,26,26,26,NO
187,25,3,2,0,253,220,192,73,197,192,65,NO
983,251,4,2,0,1327,1155,820,288,983,673,245,NO
252,37,2,2,1,255,254,251,127,253,251,126,NO
620,116,2,2,1,637,629,619,314,621,619,310,NO
37,24,1,1,0,38,38,38,38,38,38,38,NO
35,23,1,1,0,36,36,36,36,36,36,36,NO
286,226,2,1,0,289,288,280,144,287,280,143,NO
232,143,1,1,0,232,232,232,232,232,232,232,NO
203,25,1,1,0,203,203,203,203,203,203,203,NO
270,209,1,1,0,271,271,271,271,271,271,271,NO
425,21,6,2,2,440,433,424,72,426,424,71,NO
244,21,6,2,3,267,256,239,42,245,239,40,NO
74,19,1,1,0,75,75,75,75,75,75,75,NO
69,24,1,1,0,70,70,70,70,70,70,70,NO
228,91,11,2,3,389,309,204,28,265,204,24,NO
231,21,6,2,3,242,237,230,39,236,230,39,NO
202,25,5,2,2,211,207,203,41,203,203,40,NO
99,35,5,2,1,126,113,102,22,108,102,21,NO
191,77,6,2,3,382,287,166,47,214,166,35,NO
447,83,10,2,3,540,494,338,49,464,338,46,YES
95,43,6,2,3,116,106,95,17,98,95,16,NO
549,123,10,2,3,648,599,382,59,606,382,60,NO
136,43,5,2,1,159,148,139,29,145,139,29,NO
40,18,1,1,0,41,41,41,41,41,41,41,NO
86,28,1,1,0,87,87,87,87,87,87,87,NO
90,23,1,1,0,91,91,91,91,91,91,91,NO
79,19,2,1,0,82,81,79,40,80,79,40,NO
85,19,2,1,0,87,86,84,43,85,84,42,NO
59,20,1,1,0,59,59,59,59,59,59,59,NO
112,19,2,1,0,119,116,112,58,113,112,56,NO
52,18,1,1,0,52,52,52,52,52,52,52,NO
157,67,1,1,0,157,157,157,157,157,157,157,NO
74,55,1,1,0,74,74,74,74,74,74,74,NO
230,29,2,1,0,237,234,230,117,231,230,115,NO
211,31,2,1,0,216,214,211,107,212,211,106,NO
55,18,1,1,0,56,56,56,56,56,56,56,NO
29,20,1,1,0,29,29,29,29,29,29,29,NO
111,19,2,1,0,114,113,111,56,112,111,56,NO
98,19,2,1,0,101,100,98,50,99,98,49,NO
43,18,1,1,0,44,44,44,44,44,44,44,NO
54,22,1,1,0,54,54,54,54,54,54,54,NO
205,51,1,1,0,205,205,205,205,205,205,205,NO
121,33,1,1,0,121,121,121,121,121,121,121,NO
107,25,1,1,0,107,107,107,107,107,107,107,NO
74,28,1,1,0,74,74,74,74,74,74,74,NO
76,20,2,2,0,80,78,77,39,78,77,39,NO
412,37,3,2,0,446,429,413,143,416,413,138,YES
146,21,2,2,0,150,148,146,74,146,146,73,NO
125,21,1,1,0,125,125,125,125,125,125,125,NO
75,21,1,1,0,76,76,76,76,76,76,76,NO
47,18,1,1,0,48,48,48,48,48,48,48,NO
34,22,1,1,0,34,34,34,34,34,34,34,NO
39,25,1,1,0,39,39,39,39,39,39,39,NO
36,22,1,1,0,37,37,37,37,37,37,37,NO
79,22,1,1,0,80,80,80,80,80,80,80,NO
28,18,1,1,0,29,29,29,29,29,29,29,NO
422,51,4,2,1,457,440,424,110,425,424,106,NO
211,24,2,1,1,301,258,258,129,301,258,150,NO
88,19,2,1,1,91,90,89,45,89,89,44,NO
57,18,1,1,0,58,58,58,58,58,58,58,NO
43,18,2,1,1,46,45,44,22,44,44,22,NO
27,18,1,1,0,28,28,28,28,28,28,28,NO
25,19,2,1,1,34,30,28,15,30,28,15,NO
53,18,2,1,1,56,55,49,27,54,49,27,NO
105,21,2,2,0,112,109,107,54,108,107,54,NO
107,18,2,2,0,118,113,109,56,110,109,55,NO
85,18,2,1,0,89,87,84,43,85,84,42,NO
54,18,1,1,0,54,54,54,54,54,54,54,NO
78,21,1,1,0,78,78,78,78,78,78,78,NO
98,18,2,2,0,108,103,82,51,98,82,49,NO
78,21,2,1,0,80,79,78,39,78,78,39,NO
77,18,1,1,0,77,77,77,77,77,77,77,NO
97,24,3,2,0,101,99,81,33,97,81,32,NO
176,23,2,1,0,196,186,140,93,176,140,88,NO
123,20,2,1,0,149,136,98,68,123,98,61,NO
51,38,2,1,0,53,52,51,26,51,51,25,NO
71,29,2,1,0,71,71,57,35,71,57,35,NO
92,18,2,1,0,92,92,87,46,92,87,46,NO
28,18,1,1,0,3,3,3,3,3,3,3,NO
28,18,1,1,0,3,3,3,3,3,3,3,NO
387,55,3,1,1,45,39,27,13,33,23,11,NO
913,101,11,2,3,417,278,111,25,153,56,13,NO
25,18,0,0,0,0,0,0,0,0,0,0,NO
37,20,1,1,0,3,1,1,1,1,1,1,NO
148,30,2,1,0,205,59,46,29,93,90,46,NO
176,41,1,1,0,177,177,177,177,177,177,177,NO
237,38,3,1,0,258,148,87,49,48,41,16,NO
36,18,1,1,0,2,2,2,2,2,2,2,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
36,24,0,0,0,0,0,0,0,0,0,0,NO
26,19,0,0,0,0,0,0,0,0,0,0,NO
489,45,5,1,3,145,96,58,19,47,41,9,NO
475,87,5,1,2,70,40,9,8,30,10,6,NO
197,47,3,1,2,12,9,7,3,6,6,2,NO
24,19,0,0,0,0,0,0,0,0,0,0,NO
30,22,1,1,0,14,10,10,10,6,6,6,NO
55,18,1,1,0,3,3,3,3,3,3,3,NO
54,18,1,1,0,6,3,3,3,0,0,0,NO
192,25,0,0,0,0,0,0,0,0,0,0,NO
300,57,0,0,0,0,0,0,0,0,0,0,NO
250,37,0,0,0,0,0,0,0,0,0,0,NO
618,116,0,0,0,0,0,0,0,0,0,0,NO
37,24,0,0,0,0,0,0,0,0,0,0,NO
35,23,0,0,0,0,0,0,0,0,0,0,NO
279,219,0,0,0,0,0,0,0,0,0,0,NO
270,209,1,1,0,8,2,2,2,4,4,4,NO
423,21,2,1,0,71,48,30,24,25,18,12,NO
238,21,0,0,0,0,0,0,0,0,0,0,NO
74,19,0,0,0,0,0,0,0,0,0,0,NO
69,24,0,0,0,0,0,0,0,0,0,0,NO
203,78,0,0,0,0,0,0,0,0,0,0,NO
229,21,0,0,0,0,0,0,0,0,0,0,NO
202,25,0,0,0,0,0,0,0,0,0,0,NO
101,35,0,0,0,0,0,0,0,0,0,0,NO
165,65,0,0,0,0,0,0,0,0,0,0,NO
337,66,0,0,0,0,0,0,0,0,0,0,NO
94,43,0,0,0,0,0,0,0,0,0,0,NO
381,80,0,0,0,0,0,0,0,0,0,0,NO
138,43,0,0,0,0,0,0,0,0,0,0,NO
40,18,0,0,0,0,0,0,0,0,0,0,NO
86,28,0,0,0,0,0,0,0,0,0,0,NO
90,23,0,0,0,0,0,0,0,0,0,0,NO
78,18,0,0,0,0,0,0,0,0,0,0,NO
84,18,0,0,0,0,0,0,0,0,0,0,NO
59,20,0,0,0,0,0,0,0,0,0,0,NO
111,19,0,0,0,0,0,0,0,0,0,0,NO
52,18,1,1,0,52,52,52,52,52,52,52,NO
157,67,1,1,0,8,8,8,8,8,8,8,NO
74,55,0,0,0,0,0,0,0,0,0,0,NO
229,29,2,1,0,13,6,5,3,3,2,1,NO
210,31,3,1,0,14,8,4,2,4,2,1,NO
55,18,0,0,0,0,0,0,0,0,0,0,NO
29,20,0,0,0,0,0,0,0,0,0,0,NO
110,18,1,1,0,2,1,1,1,0,0,0,NO
97,18,1,1,0,3,2,2,2,1,1,1,NO
43,18,1,1,0,3,2,2,2,1,1,1,NO
54,22,1,1,0,54,54,54,54,54,54,54,NO
205,51,1,1,0,205,205,205,205,205,205,205,NO
121,33,1,1,0,121,121,121,121,121,121,121,NO
107,25,1,1,0,107,107,107,107,107,107,107,NO
74,28,1,1,0,74,74,74,74,74,74,74,NO
77,20,4,1,0,91,84,59,21,77,59,19,NO
413,37,10,1,3,719,388,160,38,347,138,34,NO
146,21,9,1,2,189,117,55,13,131,55,14,NO
125,21,7,1,2,115,83,42,11,73,42,10,NO
75,21,2,1,0,52,8,6,4,36,36,18,NO
47,18,3,1,1,78,13,9,4,52,52,17,NO
34,22,1,1,1,34,34,34,34,34,34,34,NO
39,25,2,1,0,47,43,37,21,39,37,19,NO
36,22,1,1,0,37,37,37,37,37,37,37,NO
79,22,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
423,52,10,1,2,560,337,182,33,158,49,15,NO
254,24,7,1,3,246,203,164,29,172,139,24,NO
88,19,5,1,1,63,53,48,10,51,46,10,NO
57,18,2,1,0,26,22,20,11,18,18,9,NO
43,18,1,1,1,9,6,6,6,3,3,3,NO
27,18,1,1,0,1,0,0,0,1,1,1,NO
27,19,0,0,0,0,0,0,0,0,0,0,NO
48,18,2,1,1,41,9,6,4,27,25,13,NO
106,21,2,1,0,52,39,37,19,26,26,13,NO
108,18,3,1,1,80,74,64,24,68,61,22,NO
84,18,1,1,0,84,84,84,84,84,84,84,NO
54,18,1,1,0,54,54,54,54,54,54,54,NO
78,21,2,1,0,82,80,79,40,80,79,40,NO
82,18,2,1,0,86,84,82,42,82,82,41,NO
78,21,1,1,0,78,78,78,78,78,78,78,NO
77,18,1,1,0,77,77,77,77,77,77,77,NO
81,24,7,1,0,105,93,58,13,81,58,11,NO
140,23,1,1,0,140,140,140,140,140,140,140,NO
98,20,1,1,0,98,98,98,98,98,98,98,NO
51,38,4,1,0,63,57,34,14,53,34,13,NO
57,28,2,1,0,57,57,39,28,57,39,28,NO
87,18,0,0,0,0,0,0,0,0,0,0,NO
169,33,1,1,1,169,169,169,169,169,169,169,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
387,55,0,0,0,0,0,0,0,0,0,0,NO
1087,152,0,0,0,0,0,0,0,0,0,0,NO
25,18,0,0,0,0,0,0,0,0,0,0,NO
50,32,0,0,0,0,0,0,0,0,0,0,NO
76,28,0,0,0,0,0,0,0,0,0,0,NO
38,20,0,0,0,0,0,0,0,0,0,0,NO
168,33,0,0,0,0,0,0,0,0,0,0,NO
268,51,1,1,0,3,2,2,2,1,1,1,NO
374,75,0,0,0,0,0,0,0,0,0,0,YES
145,31,0,0,0,0,0,0,0,0,0,0,NO
85,22,0,0,0,0,0,0,0,0,0,0,NO
64,19,0,0,0,0,0,0,0,0,0,0,NO
36,18,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
36,24,0,0,0,0,0,0,0,0,0,0,NO
26,19,0,0,0,0,0,0,0,0,0,0,NO
491,46,0,0,0,0,0,0,0,0,0,0,NO
354,84,0,0,0,0,0,0,0,0,0,0,NO
196,47,0,0,0,0,0,0,0,0,0,0,NO
24,19,0,0,0,0,0,0,0,0,0,0,NO
27,21,0,0,0,0,0,0,0,0,0,0,NO
69,18,1,1,0,14,14,14,14,14,14,14,NO
56,18,1,1,0,6,4,4,4,2,2,2,NO
26,20,0,0,0,0,0,0,0,0,0,0,NO
187,25,0,0,0,0,0,0,0,0,0,0,NO
983,251,0,0,0,0,0,0,0,0,0,0,NO
252,37,0,0,0,0,0,0,0,0,0,0,NO
620,116,0,0,0,0,0,0,0,0,0,0,NO
37,24,0,0,0,0,0,0,0,0,0,0,NO
35,23,0,0,0,0,0,0,0,0,0,0,NO
286,226,0,0,0,0,0,0,0,0,0,0,NO
232,143,0,0,0,0,0,0,0,0,0,0,NO
203,25,0,0,0,0,0,0,0,0,0,0,NO
270,209,0,0,0,0,0,0,0,0,0,0,NO
425,21,0,0,0,0,0,0,0,0,0,0,NO
244,21,0,0,0,0,0,0,0,0,0,0,NO
74,19,0,0,0,0,0,0,0,0,0,0,NO
69,24,0,0,0,0,0,0,0,0,0,0,NO
228,91,0,0,0,0,0,0,0,0,0,0,NO
231,21,0,0,0,0,0,0,0,0,0,0,NO
202,25,0,0,0,0,0,0,0,0,0,0,NO
99,35,0,0,0,0,0,0,0,0,0,0,NO
191,77,0,0,0,0,0,0,0,0,0,0,NO
447,83,0,0,0,0,0,0,0,0,0,0,YES
95,43,0,0,0,0,0,0,0,0,0,0,NO
549,123,0,0,0,0,0,0,0,0,0,0,NO
136,43,0,0,0,0,0,0,0,0,0,0,NO
40,18,0,0,0,0,0,0,0,0,0,0,NO
86,28,0,0,0,0,0,0,0,0,0,0,NO
90,23,0,0,0,0,0,0,0,0,0,0,NO
79,19,0,0,0,0,0,0,0,0,0,0,NO
85,19,0,0,0,0,0,0,0,0,0,0,NO
59,20,0,0,0,0,0,0,0,0,0,0,NO
112,19,0,0,0,0,0,0,0,0,0,0,NO
52,18,0,0,0,0,0,0,0,0,0,0,NO
157,67,1,1,0,6,3,3,3,0,0,0,NO
74,55,0,0,0,0,0,0,0,0,0,0,NO
230,29,1,1,0,6,3,3,3,0,0,0,NO
206,31,1,1,0,19,7,7,7,5,5,5,NO
55,18,0,0,0,0,0,0,0,0,0,0,NO
29,20,0,0,0,0,0,0,0,0,0,0,NO
111,19,0,0,0,0,0,0,0,0,0,0,NO
98,19,0,0,0,0,0,0,0,0,0,0,NO
43,18,0,0,0,0,0,0,0,0,0,0,NO
54,22,0,0,0,0,0,0,0,0,0,0,NO
205,51,0,0,0,0,0,0,0,0,0,0,NO
121,33,0,0,0,0,0,0,0,0,0,0,NO
107,25,0,0,0,0,0,0,0,0,0,0,NO
74,28,0,0,0,0,0,0,0,0,0,0,NO
76,20,0,0,0,0,0,0,0,0,0,0,NO
33,21,1,1,0,33,33,33,33,33,33,33,NO
420,38,1,1,0,24,16,16,16,8,8,8,YES
146,21,0,0,0,0,0,0,0,0,0,0,NO
125,21,0,0,0,0,0,0,0,0,0,0,NO
75,21,0,0,0,0,0,0,0,0,0,0,NO
47,18,0,0,0,0,0,0,0,0,0,0,NO
34,22,0,0,0,0,0,0,0,0,0,0,NO
39,25,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
79,22,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
422,51,0,0,0,0,0,0,0,0,0,0,NO
212,24,1,1,0,3,2,2,2,1,1,1,NO
88,19,0,0,0,0,0,0,0,0,0,0,NO
57,18,0,0,0,0,0,0,0,0,0,0,NO
43,18,0,0,0,0,0,0,0,0,0,0,NO
27,18,0,0,0,0,0,0,0,0,0,0,NO
25,19,0,0,0,0,0,0,0,0,0,0,NO
53,18,0,0,0,0,0,0,0,0,0,0,NO
108,21,1,1,0,7,5,5,5,3,3,3,NO
102,18,1,1,0,11,3,3,3,5,5,5,NO
85,18,0,0,0,0,0,0,0,0,0,0,NO
