name,firstCommit,#Commits
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,commit 4049d4c2b115f81008ef7a3920fd9153ced2f53c 1321611485 -----sp,3
hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,commit 544f4b5c0480bb383134fe6e26c2fe0e0a6c8b11 1322607324 -----sp,4
hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,2
hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,commit 4049d4c2b115f81008ef7a3920fd9153ced2f53c 1321611485 -----sp,5
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,4
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,4
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,commit 4049d4c2b115f81008ef7a3920fd9153ced2f53c 1321611485 -----sp,6
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,commit e14618559769b7f3fa68360a4571a84392e162e3 1321565929 -----sp,4
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,commit e14618559769b7f3fa68360a4571a84392e162e3 1321565929 -----sp,4
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,commit e14618559769b7f3fa68360a4571a84392e162e3 1321565929 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,commit e14618559769b7f3fa68360a4571a84392e162e3 1321565929 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,commit e14618559769b7f3fa68360a4571a84392e162e3 1321565929 -----sp,4
hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,4
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,commit ba9ebc213c14aa5d16a26f2e0601a39ac5888e10 1315244337 -----sp,2
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,commit c1c8bef6125cb70ed2da68e92bb49e45f4ea64a9 1301527761 -----sp,1
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,commit 3969ff71a1865b5b8c32b60ac529999c6de71ab8 1321524992 -----sp,3
hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,commit 4afc000c193174857925f357a32950ab743490bc 1321612726 -----sp,4
